query_id,cosine_similarity,jaccard_similarity,collection,epsilon,mechanism
37,0.10260527,0.005263157894736842,Med04,1,CosineGECO
38,0.35747367,0.04122487591527839,Med04,1,CosineGECO
39,0.34897575,0.0,Med04,1,CosineGECO
40,0.26532072,0.016805555555555556,Med04,1,CosineGECO
41,0.36208573,0.09060033366373385,Med04,1,CosineGECO
42,0.38417888,0.026638847758783148,Med04,1,CosineGECO
43,0.3050432,0.019824660633484165,Med04,1,CosineGECO
44,0.2728957,0.05372995425627005,Med04,1,CosineGECO
45,0.34301382,0.05301008202323991,Med04,1,CosineGECO
46,0.1456351,0.0,Med04,1,CosineGECO
47,0.23714319,0.048337725076855506,Med04,1,CosineGECO
48,0.21172729,0.04458333333333333,Med04,1,CosineGECO
49,0.20632926,0.01380952380952381,Med04,1,CosineGECO
50,0.26618662,0.08241842928836468,Med04,1,CosineGECO
1,0.24119422,0.024646464646464646,Med04,1,CorrelationGECO
2,0.1976963,0.0,Med04,1,CorrelationGECO
3,0.2605078,0.058768403496664366,Med04,1,CorrelationGECO
4,0.2521717,0.0329206855522645,Med04,1,CorrelationGECO
5,0.23841588,0.016526610644257703,Med04,1,CorrelationGECO
6,0.1447737,0.0,Med04,1,CorrelationGECO
7,0.32245034,0.07264816452896948,Med04,1,CorrelationGECO
8,0.27189308,0.057860215232337996,Med04,1,CorrelationGECO
9,0.12104134,0.0,Med04,1,CorrelationGECO
10,0.05833607,0.0,Med04,1,CorrelationGECO
11,0.2412754,0.03767278043593833,Med04,1,CorrelationGECO
12,0.11116175,0.020384615384615383,Med04,1,CorrelationGECO
13,0.2374281,0.04095407787274122,Med04,1,CorrelationGECO
14,0.16942552,0.027787114845938377,Med04,1,CorrelationGECO
15,0.33781826,0.023674242424242424,Med04,1,CorrelationGECO
16,0.3532887,0.024900793650793653,Med04,1,CorrelationGECO
17,0.28221658,0.007692307692307693,Med04,1,CorrelationGECO
18,0.23253784,0.0,Med04,1,CorrelationGECO
19,0.08634795,0.07711074443272585,Med04,1,CorrelationGECO
20,0.10589403,0.011805555555555555,Med04,1,CorrelationGECO
21,0.27362558,0.09660960371944353,Med04,1,CorrelationGECO
22,0.23610008,0.05001813449394095,Med04,1,CorrelationGECO
23,0.17391674,0.01629901960784314,Med04,1,CorrelationGECO
24,0.13354445,0.0,Med04,1,CorrelationGECO
25,0.39007574,0.08250933706816059,Med04,1,CorrelationGECO
26,0.18996099,0.08564624230258905,Med04,1,CorrelationGECO
27,0.1687696,0.06199849986614693,Med04,1,CorrelationGECO
28,0.22163513,0.08781933241524034,Med04,1,CorrelationGECO
29,0.3508577,0.058750000000000004,Med04,1,CorrelationGECO
30,0.19318391,0.05537891170614283,Med04,1,CorrelationGECO
31,0.26143715,0.011145510835913312,Med04,1,CorrelationGECO
32,0.19799155,0.04606526213724356,Med04,1,CorrelationGECO
33,0.23859367,0.03577380952380953,Med04,1,CorrelationGECO
34,0.2055927,0.07437426900584795,Med04,1,CorrelationGECO
35,0.21652658,0.005555555555555555,Med04,1,CorrelationGECO
36,0.20105512,0.0,Med04,1,CorrelationGECO
37,0.07010178,0.0,Med04,1,CorrelationGECO
38,0.26104176,0.05223266499582289,Med04,1,CorrelationGECO
39,0.37717932,0.023033216783216785,Med04,1,CorrelationGECO
40,0.3180347,0.036453448512272044,Med04,1,CorrelationGECO
41,0.27107668,0.030488437001594898,Med04,1,CorrelationGECO
42,0.34176072,0.023438735177865613,Med04,1,CorrelationGECO
43,0.23154914,0.005263157894736842,Med04,1,CorrelationGECO
44,0.30005774,0.08190673488728409,Med04,1,CorrelationGECO
45,0.38584653,0.06977646321686569,Med04,1,CorrelationGECO
46,0.25304067,0.0,Med04,1,CorrelationGECO
47,0.21932717,0.031973515951002826,Med04,1,CorrelationGECO
48,0.20645896,0.02333592132505176,Med04,1,CorrelationGECO
49,0.20086887,0.028040935672514623,Med04,1,CorrelationGECO
50,0.35313806,0.08190599605073288,Med04,1,CorrelationGECO
1,0.2543791,0.038304093567251465,Med04,1,KernelDensityGECO
2,0.2623304,0.004545454545454545,Med04,1,KernelDensityGECO
3,0.28082958,0.04373943447856492,Med04,1,KernelDensityGECO
4,0.2990027,0.05413146635972723,Med04,1,KernelDensityGECO
5,0.21573612,0.011437908496732025,Med04,1,KernelDensityGECO
6,0.11805735,0.0,Med04,1,KernelDensityGECO
7,0.26856405,0.06438403701561596,Med04,1,KernelDensityGECO
8,0.37053856,0.050563500826658725,Med04,1,KernelDensityGECO
9,0.15539165,0.0,Med04,1,KernelDensityGECO
10,0.118228234,0.0,Med04,1,KernelDensityGECO
11,0.27658612,0.045242088063295494,Med04,1,KernelDensityGECO
12,0.18277755,0.024310776942355887,Med04,1,KernelDensityGECO
13,0.26257256,0.07598179271708684,Med04,1,KernelDensityGECO
14,0.14931265,0.050914037653168084,Med04,1,KernelDensityGECO
15,0.32726368,0.03974200206398349,Med04,1,KernelDensityGECO
16,0.3211761,0.019166666666666665,Med04,1,KernelDensityGECO
17,0.25509363,0.0,Med04,1,KernelDensityGECO
18,0.19812037,0.0,Med04,1,KernelDensityGECO
19,0.07680743,0.03727744477744478,Med04,1,KernelDensityGECO
20,0.124503754,0.005263157894736842,Med04,1,KernelDensityGECO
21,0.23270158,0.11747016097315019,Med04,1,KernelDensityGECO
22,0.2709216,0.061357899464684784,Med04,1,KernelDensityGECO
23,0.19336008,0.03385561497326203,Med04,1,KernelDensityGECO
24,0.2040318,0.0,Med04,1,KernelDensityGECO
25,0.29476386,0.11225579975579976,Med04,1,KernelDensityGECO
26,0.2136401,0.07023291036448931,Med04,1,KernelDensityGECO
27,0.21678261,0.08036664058335885,Med04,1,KernelDensityGECO
28,0.27512482,0.06405528527200353,Med04,1,KernelDensityGECO
29,0.29076082,0.04380864019021914,Med04,1,KernelDensityGECO
30,0.17118672,0.05802363471374361,Med04,1,KernelDensityGECO
31,0.20407903,0.019166666666666665,Med04,1,KernelDensityGECO
32,0.20405285,0.03539173245055598,Med04,1,KernelDensityGECO
33,0.27227867,0.03757066462948816,Med04,1,KernelDensityGECO
34,0.20412703,0.038836940836940836,Med04,1,KernelDensityGECO
35,0.22996983,0.005555555555555555,Med04,1,KernelDensityGECO
36,0.25605023,0.0,Med04,1,KernelDensityGECO
37,0.07278922,0.0,Med04,1,KernelDensityGECO
38,0.24067482,0.078995904616614,Med04,1,KernelDensityGECO
39,0.3912212,0.00909090909090909,Med04,1,KernelDensityGECO
40,0.26585993,0.012454212454212455,Med04,1,KernelDensityGECO
41,0.38418877,0.09386607823907595,Med04,1,KernelDensityGECO
42,0.43585786,0.02505827505827506,Med04,1,KernelDensityGECO
43,0.2874937,0.0,Med04,1,KernelDensityGECO
44,0.28873217,0.07125511455535685,Med04,1,KernelDensityGECO
45,0.402805,0.052773476523476526,Med04,1,KernelDensityGECO
46,0.1657103,0.0,Med04,1,KernelDensityGECO
47,0.22674234,0.04571528746451347,Med04,1,KernelDensityGECO
48,0.17364839,0.01713235294117647,Med04,1,KernelDensityGECO
49,0.17138553,0.011929824561403509,Med04,1,KernelDensityGECO
50,0.26598924,0.06471197174521984,Med04,1,KernelDensityGECO
1,0.24093208,0.0,Med04,5,CosineGECO
2,0.2719472,0.004347826086956522,Med04,5,CosineGECO
3,0.30624697,0.05582790309106098,Med04,5,CosineGECO
4,0.3169256,0.049434216304925685,Med04,5,CosineGECO
5,0.23750672,0.015557359307359308,Med04,5,CosineGECO
6,0.15966614,0.0,Med04,5,CosineGECO
7,0.31589162,0.06345225809622095,Med04,5,CosineGECO
8,0.29568613,0.04493375179359161,Med04,5,CosineGECO
9,0.13834435,0.0,Med04,5,CosineGECO
10,0.11881354,0.0,Med04,5,CosineGECO
11,0.28027984,0.05133259714142067,Med04,5,CosineGECO
12,0.22180799,0.005,Med04,5,CosineGECO
13,0.23269501,0.067921826625387,Med04,5,CosineGECO
14,0.15679517,0.0242204228520018,Med04,5,CosineGECO
15,0.31707436,0.027275641025641027,Med04,5,CosineGECO
16,0.33806252,0.025757575757575757,Med04,5,CosineGECO
17,0.25852618,0.0,Med04,5,CosineGECO
18,0.21278639,0.0,Med04,5,CosineGECO
19,0.08816811,0.052797709536839973,Med04,5,CosineGECO
20,0.12744041,0.011212121212121211,Med04,5,CosineGECO
21,0.20794833,0.07563286785254748,Med04,5,CosineGECO
22,0.2502163,0.04657810070907957,Med04,5,CosineGECO
23,0.23032323,0.04505160759956156,Med04,5,CosineGECO
24,0.19849393,0.0,Med04,5,CosineGECO
25,0.35402352,0.08178154147194394,Med04,5,CosineGECO
26,0.26621345,0.09152605706314146,Med04,5,CosineGECO
27,0.24180055,0.05642041566964168,Med04,5,CosineGECO
28,0.19720146,0.053847321329639,Med04,5,CosineGECO
29,0.22532639,0.07276838357720711,Med04,5,CosineGECO
30,0.20790498,0.06615332021443207,Med04,5,CosineGECO
31,0.20137139,0.014358974358974357,Med04,5,CosineGECO
32,0.21467356,0.04285135186450976,Med04,5,CosineGECO
33,0.18912569,0.039606406665230194,Med04,5,CosineGECO
34,0.24008462,0.05476735957540911,Med04,5,CosineGECO
35,0.25804248,0.010427807486631016,Med04,5,CosineGECO
36,0.1306206,0.0,Med04,5,CosineGECO
37,0.07568683,0.0,Med04,5,CosineGECO
38,0.3310247,0.05943976029653779,Med04,5,CosineGECO
39,0.31629023,0.0,Med04,5,CosineGECO
40,0.3170829,0.021462971153373627,Med04,5,CosineGECO
41,0.22042616,0.05025700003321487,Med04,5,CosineGECO
42,0.36292642,0.027516968325791858,Med04,5,CosineGECO
43,0.22286513,0.0,Med04,5,CosineGECO
44,0.32892516,0.043064745196324146,Med04,5,CosineGECO
45,0.33016232,0.06730042016806723,Med04,5,CosineGECO
46,0.23473382,0.0,Med04,5,CosineGECO
47,0.1895944,0.05268790849673203,Med04,5,CosineGECO
48,0.24071269,0.04238455988455988,Med04,5,CosineGECO
49,0.21646757,0.017222222222222222,Med04,5,CosineGECO
50,0.33912018,0.046291486291486286,Med04,5,CosineGECO
1,0.27729508,0.012916666666666665,Med04,5,CorrelationGECO
2,0.28775948,0.005,Med04,5,CorrelationGECO
3,0.28281614,0.04206385412496598,Med04,5,CorrelationGECO
4,0.29148903,0.056458646616541354,Med04,5,CorrelationGECO
5,0.19730675,0.0526932129206998,Med04,5,CorrelationGECO
6,0.14692399,0.0,Med04,5,CorrelationGECO
7,0.3075501,0.09261930450010945,Med04,5,CorrelationGECO
8,0.29730868,0.06645344851227204,Med04,5,CorrelationGECO
9,0.14907525,0.0,Med04,5,CorrelationGECO
10,0.12344227,0.0,Med04,5,CorrelationGECO
11,0.28760523,0.04660252441057395,Med04,5,CorrelationGECO
12,0.15492721,0.029576883384932917,Med04,5,CorrelationGECO
13,0.21706676,0.07341360497088052,Med04,5,CorrelationGECO
14,0.16572122,0.03615656565656565,Med04,5,CorrelationGECO
15,0.2826715,0.032424242424242425,Med04,5,CorrelationGECO
16,0.31249958,0.007142857142857143,Med04,5,CorrelationGECO
17,0.33304638,0.0058823529411764705,Med04,5,CorrelationGECO
18,0.19642685,0.0,Med04,5,CorrelationGECO
19,0.14804867,0.01942982456140351,Med04,5,CorrelationGECO
20,0.1571103,0.005555555555555555,Med04,5,CorrelationGECO
21,0.25420815,0.10680989332305121,Med04,5,CorrelationGECO
22,0.26250258,0.039563973063973065,Med04,5,CorrelationGECO
23,0.20503339,0.018398268398268396,Med04,5,CorrelationGECO
24,0.19003116,0.007142857142857143,Med04,5,CorrelationGECO
25,0.31995907,0.07353535353535354,Med04,5,CorrelationGECO
26,0.21441591,0.14055127449090296,Med04,5,CorrelationGECO
27,0.16456445,0.05084590246354952,Med04,5,CorrelationGECO
28,0.1895065,0.08322086183211504,Med04,5,CorrelationGECO
29,0.280387,0.026896845694799658,Med04,5,CorrelationGECO
30,0.19293407,0.02914377289377289,Med04,5,CorrelationGECO
31,0.24267678,0.004166666666666667,Med04,5,CorrelationGECO
32,0.23267786,0.048805641554867565,Med04,5,CorrelationGECO
33,0.2616064,0.020476190476190474,Med04,5,CorrelationGECO
34,0.24487607,0.041713328941589814,Med04,5,CorrelationGECO
35,0.18832493,0.007692307692307693,Med04,5,CorrelationGECO
36,0.2191846,0.0,Med04,5,CorrelationGECO
37,0.1308483,0.0,Med04,5,CorrelationGECO
38,0.2600913,0.04676059020099268,Med04,5,CorrelationGECO
39,0.34441188,0.007692307692307693,Med04,5,CorrelationGECO
40,0.33419868,0.028605828296230772,Med04,5,CorrelationGECO
41,0.38734332,0.07980818414322251,Med04,5,CorrelationGECO
42,0.40963468,0.024713521772345304,Med04,5,CorrelationGECO
43,0.2803653,0.010795454545454546,Med04,5,CorrelationGECO
44,0.28469536,0.08238612836438923,Med04,5,CorrelationGECO
45,0.36159676,0.04969621451819594,Med04,5,CorrelationGECO
46,0.21428044,0.0,Med04,5,CorrelationGECO
47,0.20201929,0.04742567073449426,Med04,5,CorrelationGECO
48,0.23148593,0.041161934470758,Med04,5,CorrelationGECO
49,0.22396044,0.012406015037593985,Med04,5,CorrelationGECO
50,0.19150834,0.03383116883116884,Med04,5,CorrelationGECO
1,0.25064385,0.04262626262626262,Med04,5,KernelDensityGECO
2,0.29933843,0.0,Med04,5,KernelDensityGECO
3,0.25005704,0.0471018706333108,Med04,5,KernelDensityGECO
4,0.30442268,0.04552279132303362,Med04,5,KernelDensityGECO
5,0.20689043,0.01692982456140351,Med04,5,KernelDensityGECO
6,0.089771196,0.0,Med04,5,KernelDensityGECO
7,0.30185643,0.049345238095238095,Med04,5,KernelDensityGECO
8,0.30465207,0.05314378603852288,Med04,5,KernelDensityGECO
9,0.14182499,0.0,Med04,5,KernelDensityGECO
10,0.13859072,0.0,Med04,5,KernelDensityGECO
11,0.21610305,0.042581953071083506,Med04,5,KernelDensityGECO
12,0.19510235,0.017669172932330827,Med04,5,KernelDensityGECO
13,0.20751193,0.06399759296431122,Med04,5,KernelDensityGECO
14,0.1535916,0.027850545589676024,Med04,5,KernelDensityGECO
15,0.30117434,0.01907268170426065,Med04,5,KernelDensityGECO
16,0.33536702,0.013574660633484165,Med04,5,KernelDensityGECO
17,0.26502395,0.0058823529411764705,Med04,5,KernelDensityGECO
18,0.14543013,0.0,Med04,5,KernelDensityGECO
19,0.11041323,0.05745452646768436,Med04,5,KernelDensityGECO
20,0.09506707,0.00625,Med04,5,KernelDensityGECO
21,0.17858125,0.06683857205596336,Med04,5,KernelDensityGECO
22,0.21640572,0.05055681547060857,Med04,5,KernelDensityGECO
23,0.18267581,0.035605680868838765,Med04,5,KernelDensityGECO
24,0.2072216,0.005263157894736842,Med04,5,KernelDensityGECO
25,0.32583538,0.09149132730015083,Med04,5,KernelDensityGECO
26,0.27163142,0.0737683891839902,Med04,5,KernelDensityGECO
27,0.2073298,0.05436413431769469,Med04,5,KernelDensityGECO
28,0.23598492,0.07133634481460568,Med04,5,KernelDensityGECO
29,0.22606364,0.044478021978021975,Med04,5,KernelDensityGECO
30,0.21191943,0.04860961478608537,Med04,5,KernelDensityGECO
31,0.2510771,0.026348322729901674,Med04,5,KernelDensityGECO
32,0.2093918,0.040187908496732025,Med04,5,KernelDensityGECO
33,0.21512842,0.025146520146520145,Med04,5,KernelDensityGECO
34,0.20621476,0.05997042723358512,Med04,5,KernelDensityGECO
35,0.24607417,0.0,Med04,5,KernelDensityGECO
36,0.25045168,0.0,Med04,5,KernelDensityGECO
37,0.113695666,0.0,Med04,5,KernelDensityGECO
38,0.26345196,0.0384541232761047,Med04,5,KernelDensityGECO
39,0.39147738,0.016025641025641024,Med04,5,KernelDensityGECO
40,0.31951922,0.030951066391468867,Med04,5,KernelDensityGECO
41,0.34851792,0.08446199539381663,Med04,5,KernelDensityGECO
42,0.38993582,0.04445729708887604,Med04,5,KernelDensityGECO
43,0.22736533,0.0,Med04,5,KernelDensityGECO
44,0.3266906,0.06760428849902533,Med04,5,KernelDensityGECO
45,0.39210194,0.06692226890756302,Med04,5,KernelDensityGECO
46,0.15342045,0.0,Med04,5,KernelDensityGECO
47,0.25066757,0.04159547152194211,Med04,5,KernelDensityGECO
48,0.25875926,0.03722943722943723,Med04,5,KernelDensityGECO
49,0.21696678,0.012698412698412698,Med04,5,KernelDensityGECO
50,0.30369845,0.07635487132929589,Med04,5,KernelDensityGECO
1,0.1629536,0.020717517776341305,Med04,10,CosineGECO
2,0.27931765,0.0,Med04,10,CosineGECO
3,0.24539876,0.05802514865595361,Med04,10,CosineGECO
4,0.26166108,0.04974117987275882,Med04,10,CosineGECO
5,0.29192445,0.019191919191919194,Med04,10,CosineGECO
6,0.13496514,0.0,Med04,10,CosineGECO
7,0.32051396,0.06574340262420757,Med04,10,CosineGECO
8,0.30856752,0.05681978434341726,Med04,10,CosineGECO
9,0.1531929,0.0,Med04,10,CosineGECO
10,0.10905878,0.0,Med04,10,CosineGECO
11,0.27535194,0.02875816993464052,Med04,10,CosineGECO
12,0.13552229,0.022878787878787877,Med04,10,CosineGECO
13,0.19880137,0.07166873159520218,Med04,10,CosineGECO
14,0.19040439,0.04606883370041265,Med04,10,CosineGECO
15,0.28987938,0.0254656862745098,Med04,10,CosineGECO
16,0.32939813,0.019583333333333335,Med04,10,CosineGECO
17,0.2969193,0.004347826086956522,Med04,10,CosineGECO
18,0.19581918,0.0,Med04,10,CosineGECO
19,0.07158963,0.042705988455988456,Med04,10,CosineGECO
20,0.078920476,0.0,Med04,10,CosineGECO
21,0.21203999,0.10662913694243617,Med04,10,CosineGECO
22,0.26427776,0.06338179936006023,Med04,10,CosineGECO
23,0.14541613,0.025890483785220623,Med04,10,CosineGECO
24,0.15183339,0.00625,Med04,10,CosineGECO
25,0.44790125,0.05798303004185357,Med04,10,CosineGECO
26,0.22890103,0.08115427198547404,Med04,10,CosineGECO
27,0.23631772,0.03990665165587766,Med04,10,CosineGECO
28,0.28595483,0.08165385576369558,Med04,10,CosineGECO
29,0.25040329,0.013942307692307693,Med04,10,CosineGECO
30,0.19675776,0.06439927461599287,Med04,10,CosineGECO
31,0.24462256,0.011692307692307693,Med04,10,CosineGECO
32,0.22011645,0.023354978354978358,Med04,10,CosineGECO
33,0.21956289,0.034166666666666665,Med04,10,CosineGECO
34,0.2098163,0.05433995231821318,Med04,10,CosineGECO
35,0.2607018,0.020059523809523812,Med04,10,CosineGECO
36,0.16144535,0.0,Med04,10,CosineGECO
37,0.07880663,0.0,Med04,10,CosineGECO
38,0.35769078,0.05156213209921649,Med04,10,CosineGECO
39,0.38043326,0.0,Med04,10,CosineGECO
40,0.30485758,0.04940998329156224,Med04,10,CosineGECO
41,0.32508004,0.07437912964228753,Med04,10,CosineGECO
42,0.33739915,0.008333333333333333,Med04,10,CosineGECO
43,0.2317543,0.00625,Med04,10,CosineGECO
44,0.30820814,0.04267129928894635,Med04,10,CosineGECO
45,0.46074462,0.051265664160401,Med04,10,CosineGECO
46,0.1952616,0.0,Med04,10,CosineGECO
47,0.20533958,0.017320261437908498,Med04,10,CosineGECO
48,0.26202843,0.06218714606014377,Med04,10,CosineGECO
49,0.23239236,0.0196221322537112,Med04,10,CosineGECO
50,0.305685,0.04444444444444444,Med04,10,CosineGECO
1,0.25294027,0.03807533539731682,Med04,10,CorrelationGECO
2,0.24624138,0.010230179028132991,Med04,10,CorrelationGECO
3,0.25805682,0.03152777777777778,Med04,10,CorrelationGECO
4,0.2619291,0.0538237639553429,Med04,10,CorrelationGECO
5,0.26222417,0.02643373138729176,Med04,10,CorrelationGECO
6,0.121848024,0.0,Med04,10,CorrelationGECO
7,0.2693178,0.07549184424107025,Med04,10,CorrelationGECO
8,0.3269417,0.07735060690943044,Med04,10,CorrelationGECO
9,0.16202688,0.0,Med04,10,CorrelationGECO
10,0.06877505,0.0,Med04,10,CorrelationGECO
11,0.2921161,0.05063957355517458,Med04,10,CorrelationGECO
12,0.20170812,0.004545454545454545,Med04,10,CorrelationGECO
13,0.20509467,0.044669662123222494,Med04,10,CorrelationGECO
14,0.18899503,0.04159530083443127,Med04,10,CorrelationGECO
15,0.33607396,0.027384184443007976,Med04,10,CorrelationGECO
16,0.31363738,0.0058823529411764705,Med04,10,CorrelationGECO
17,0.34663424,0.007692307692307693,Med04,10,CorrelationGECO
18,0.17566493,0.0,Med04,10,CorrelationGECO
19,0.08465199,0.05628809342196069,Med04,10,CorrelationGECO
20,0.06969227,0.0163510101010101,Med04,10,CorrelationGECO
21,0.25540665,0.11016481420943662,Med04,10,CorrelationGECO
22,0.24704114,0.05109499405822935,Med04,10,CorrelationGECO
23,0.21929154,0.030767676767676767,Med04,10,CorrelationGECO
24,0.2270358,0.01125,Med04,10,CorrelationGECO
25,0.357747,0.08361263736263735,Med04,10,CorrelationGECO
26,0.1988266,0.06898864809081527,Med04,10,CorrelationGECO
27,0.26837936,0.06741247916170516,Med04,10,CorrelationGECO
28,0.20444623,0.06358775240105163,Med04,10,CorrelationGECO
29,0.2522,0.056268674136321195,Med04,10,CorrelationGECO
30,0.20049743,0.04455589731905522,Med04,10,CorrelationGECO
31,0.190406,0.007142857142857143,Med04,10,CorrelationGECO
32,0.23480313,0.053020901377678877,Med04,10,CorrelationGECO
33,0.2649578,0.030490748931151408,Med04,10,CorrelationGECO
34,0.17827484,0.052033340928077765,Med04,10,CorrelationGECO
35,0.21618097,0.019545454545454543,Med04,10,CorrelationGECO
36,0.15056655,0.0,Med04,10,CorrelationGECO
37,0.076672256,0.0,Med04,10,CorrelationGECO
38,0.27324837,0.040104982736561684,Med04,10,CorrelationGECO
39,0.3387466,0.014835164835164835,Med04,10,CorrelationGECO
40,0.31161228,0.01695146958304853,Med04,10,CorrelationGECO
41,0.32148808,0.05895308924485125,Med04,10,CorrelationGECO
42,0.34394488,0.03916666666666667,Med04,10,CorrelationGECO
43,0.2447675,0.0,Med04,10,CorrelationGECO
44,0.25990188,0.048170426065162905,Med04,10,CorrelationGECO
45,0.31196445,0.0364864199268224,Med04,10,CorrelationGECO
46,0.16866681,0.0,Med04,10,CorrelationGECO
47,0.19314136,0.04253108003108003,Med04,10,CorrelationGECO
48,0.21487792,0.053245140674673584,Med04,10,CorrelationGECO
49,0.18174064,0.025940170940170943,Med04,10,CorrelationGECO
50,0.32537782,0.07605229411111764,Med04,10,CorrelationGECO
1,0.27365252,0.01880952380952381,Med04,10,KernelDensityGECO
2,0.24714258,0.0058823529411764705,Med04,10,KernelDensityGECO
3,0.28161314,0.04897786021927898,Med04,10,KernelDensityGECO
4,0.27944228,0.04801948051948052,Med04,10,KernelDensityGECO
5,0.2203918,0.015427807486631018,Med04,10,KernelDensityGECO
6,0.16216591,0.0,Med04,10,KernelDensityGECO
7,0.3058469,0.07750073455955808,Med04,10,KernelDensityGECO
8,0.27390206,0.04719844483002378,Med04,10,KernelDensityGECO
9,0.1479791,0.0,Med04,10,KernelDensityGECO
10,0.107260264,0.0,Med04,10,KernelDensityGECO
11,0.29144233,0.03383341933264534,Med04,10,KernelDensityGECO
12,0.1593887,0.03826043237807943,Med04,10,KernelDensityGECO
13,0.18313208,0.037485380116959066,Med04,10,KernelDensityGECO
14,0.23071866,0.039523809523809524,Med04,10,KernelDensityGECO
15,0.37015855,0.01534090909090909,Med04,10,KernelDensityGECO
16,0.33546376,0.02026315789473684,Med04,10,KernelDensityGECO
17,0.2403444,0.007142857142857143,Med04,10,KernelDensityGECO
18,0.23298319,0.0,Med04,10,KernelDensityGECO
19,0.12368945,0.06668803418803419,Med04,10,KernelDensityGECO
20,0.17179872,0.00909090909090909,Med04,10,KernelDensityGECO
21,0.25676656,0.08944007441833529,Med04,10,KernelDensityGECO
22,0.24988356,0.05586435786435786,Med04,10,KernelDensityGECO
23,0.18230772,0.027875816993464052,Med04,10,KernelDensityGECO
24,0.15648359,0.007142857142857143,Med04,10,KernelDensityGECO
25,0.38257337,0.09494569757727653,Med04,10,KernelDensityGECO
26,0.24394159,0.1572408963585434,Med04,10,KernelDensityGECO
27,0.26870027,0.07828308516389011,Med04,10,KernelDensityGECO
28,0.2409248,0.05758914744040602,Med04,10,KernelDensityGECO
29,0.22951594,0.03537087912087912,Med04,10,KernelDensityGECO
30,0.11346501,0.05088063222654016,Med04,10,KernelDensityGECO
31,0.1431116,0.007142857142857143,Med04,10,KernelDensityGECO
32,0.27205208,0.05242497268813058,Med04,10,KernelDensityGECO
33,0.22634797,0.03621212121212121,Med04,10,KernelDensityGECO
34,0.21987005,0.050892557286419185,Med04,10,KernelDensityGECO
35,0.22740836,0.0058823529411764705,Med04,10,KernelDensityGECO
36,0.24818055,0.0,Med04,10,KernelDensityGECO
37,0.09896162,0.007142857142857143,Med04,10,KernelDensityGECO
38,0.29303452,0.053347891788294265,Med04,10,KernelDensityGECO
39,0.44220203,0.014583333333333332,Med04,10,KernelDensityGECO
40,0.3155135,0.016275062656641602,Med04,10,KernelDensityGECO
41,0.24730453,0.047132715110975984,Med04,10,KernelDensityGECO
42,0.3675097,0.020011904761904762,Med04,10,KernelDensityGECO
43,0.32650548,0.02573934837092732,Med04,10,KernelDensityGECO
44,0.32529527,0.07140964283917575,Med04,10,KernelDensityGECO
45,0.4191018,0.07968542680229987,Med04,10,KernelDensityGECO
46,0.1972545,0.0,Med04,10,KernelDensityGECO
47,0.19581707,0.03626114081996435,Med04,10,KernelDensityGECO
48,0.24786368,0.03939039574639924,Med04,10,KernelDensityGECO
49,0.20672145,0.01213235294117647,Med04,10,KernelDensityGECO
50,0.26016232,0.0821016631001151,Med04,10,KernelDensityGECO
1,0.23421569,0.04739028944911298,Med04,15,CosineGECO
2,0.31670788,0.0125,Med04,15,CosineGECO
3,0.29511678,0.05982743400390459,Med04,15,CosineGECO
4,0.2946588,0.046825331588489484,Med04,15,CosineGECO
