query_id,cosine_similarity,jaccard_similarity,collection,epsilon,mechanism
527433,0.36014596,0.11259893701070171,DL19,5,CosineGECO
573724,0.2452664,0.09617731941261352,DL19,5,CosineGECO
833860,0.28523067,0.07997992345818432,DL19,5,CosineGECO
855410,0.25375524,0.1264991746299796,DL19,5,CosineGECO
915593,0.26605162,0.060926406926406926,DL19,5,CosineGECO
962179,0.18761942,0.12023221751775393,DL19,5,CosineGECO
1037798,0.23058052,0.11072191697191698,DL19,5,CosineGECO
1063750,0.29265264,0.05914094275078256,DL19,5,CosineGECO
1103812,0.2873909,0.13754613807245386,DL19,5,CosineGECO
1106007,0.2519009,0.0,DL19,5,CosineGECO
1110199,0.24247232,0.05877911690992186,DL19,5,CosineGECO
1112341,0.13978513,0.07889574130047275,DL19,5,CosineGECO
1113437,0.19072491,0.08363361483717521,DL19,5,CosineGECO
1114646,0.2660153,0.13088594412123825,DL19,5,CosineGECO
1114819,0.26504096,0.09097202030705867,DL19,5,CosineGECO
1115776,0.24291739,0.08534084766282908,DL19,5,CosineGECO
1117099,0.19663794,0.10412942896456827,DL19,5,CosineGECO
1121402,0.22320461,0.0395468754036529,DL19,5,CosineGECO
1121709,0.26694655,0.07355645803471891,DL19,5,CosineGECO
1124210,0.3487066,0.08402771634969777,DL19,5,CosineGECO
1129237,0.34348303,0.11240096453254349,DL19,5,CosineGECO
1133167,0.3478225,0.18603383458646616,DL19,5,CosineGECO
19335,0.29745355,0.09193014287054534,DL19,5,CorrelationGECO
47923,0.25930077,0.020004391743522178,DL19,5,CorrelationGECO
87181,0.2891113,0.0973964309684124,DL19,5,CorrelationGECO
87452,0.28772238,0.07343763821318001,DL19,5,CorrelationGECO
104861,0.4997611,0.11564135383020832,DL19,5,CorrelationGECO
130510,0.2387301,0.0315018315018315,DL19,5,CorrelationGECO
131843,0.13855262,0.14138888888888887,DL19,5,CorrelationGECO
146187,0.22826472,0.20408813408813406,DL19,5,CorrelationGECO
148538,0.34357625,0.12366633366633366,DL19,5,CorrelationGECO
156493,0.33498737,0.04985383897148603,DL19,5,CorrelationGECO
168216,0.32506174,0.02185457516339869,DL19,5,CorrelationGECO
182539,0.17341949,0.14431599832915623,DL19,5,CorrelationGECO
183378,0.24866757,0.06534090909090909,DL19,5,CorrelationGECO
207786,0.25197688,0.031382783882783885,DL19,5,CorrelationGECO
264014,0.35656172,0.06002188302417135,DL19,5,CorrelationGECO
359349,0.30347696,0.14735500610500613,DL19,5,CorrelationGECO
405717,0.2570207,0.0830607315389924,DL19,5,CorrelationGECO
443396,0.26408246,0.01,DL19,5,CorrelationGECO
451602,0.32768202,0.04990864527629234,DL19,5,CorrelationGECO
489204,0.4111629,0.06789889032536092,DL19,5,CorrelationGECO
490595,0.17306516,0.005263157894736842,DL19,5,CorrelationGECO
527433,0.2487193,0.06607548282470883,DL19,5,CorrelationGECO
573724,0.2915339,0.11418986118127994,DL19,5,CorrelationGECO
833860,0.28764176,0.09688357256778309,DL19,5,CorrelationGECO
855410,0.24724591,0.17982363225010284,DL19,5,CorrelationGECO
915593,0.25479823,0.058649347153048856,DL19,5,CorrelationGECO
962179,0.18231066,0.1006715016635598,DL19,5,CorrelationGECO
1037798,0.25681967,0.06670106639146886,DL19,5,CorrelationGECO
1063750,0.2742737,0.05153216952129995,DL19,5,CorrelationGECO
1103812,0.26047757,0.11821879239499378,DL19,5,CorrelationGECO
1106007,0.2555303,0.0,DL19,5,CorrelationGECO
1110199,0.2337286,0.0528145873734109,DL19,5,CorrelationGECO
1112341,0.16515067,0.07716953336518553,DL19,5,CorrelationGECO
1113437,0.2215468,0.11424906964380648,DL19,5,CorrelationGECO
1114646,0.28306445,0.09791132242370632,DL19,5,CorrelationGECO
1114819,0.34177083,0.09276315789473684,DL19,5,CorrelationGECO
1115776,0.25531477,0.05879889247842539,DL19,5,CorrelationGECO
1117099,0.20291093,0.09633040935672514,DL19,5,CorrelationGECO
1121402,0.23835139,0.016437908496732025,DL19,5,CorrelationGECO
1121709,0.21473114,0.07056560654538176,DL19,5,CorrelationGECO
1124210,0.37806898,0.0771822547302087,DL19,5,CorrelationGECO
1129237,0.30840096,0.09685725811183477,DL19,5,CorrelationGECO
1133167,0.3674766,0.1631698401357844,DL19,5,CorrelationGECO
19335,0.27840465,0.08052351844921504,DL19,5,KernelDensityGECO
47923,0.25006837,0.03913021618903972,DL19,5,KernelDensityGECO
87181,0.32995856,0.09188495714811504,DL19,5,KernelDensityGECO
87452,0.306122,0.07366715585755833,DL19,5,KernelDensityGECO
104861,0.533332,0.12935752113383692,DL19,5,KernelDensityGECO
130510,0.34389573,0.0527421494913755,DL19,5,KernelDensityGECO
131843,0.14404923,0.12069761507842003,DL19,5,KernelDensityGECO
146187,0.23405342,0.24038650075414783,DL19,5,KernelDensityGECO
148538,0.28799194,0.17082679575326634,DL19,5,KernelDensityGECO
156493,0.3369468,0.03168831168831169,DL19,5,KernelDensityGECO
168216,0.23591511,0.017955465587044535,DL19,5,KernelDensityGECO
182539,0.16167653,0.11655348306664096,DL19,5,KernelDensityGECO
183378,0.24898224,0.04428571428571428,DL19,5,KernelDensityGECO
207786,0.35051903,0.036833206203915586,DL19,5,KernelDensityGECO
264014,0.42309728,0.13656570124062384,DL19,5,KernelDensityGECO
359349,0.20604257,0.10833413918233543,DL19,5,KernelDensityGECO
405717,0.3121024,0.14178847296494354,DL19,5,KernelDensityGECO
443396,0.29035246,0.012454212454212455,DL19,5,KernelDensityGECO
451602,0.2978819,0.09683978702083426,DL19,5,KernelDensityGECO
489204,0.4183329,0.05528829615516921,DL19,5,KernelDensityGECO
490595,0.21332188,0.007142857142857143,DL19,5,KernelDensityGECO
527433,0.27469474,0.09580467193625089,DL19,5,KernelDensityGECO
573724,0.28740665,0.07138403786229873,DL19,5,KernelDensityGECO
833860,0.32806712,0.07890824655220939,DL19,5,KernelDensityGECO
855410,0.26017547,0.14203961071608132,DL19,5,KernelDensityGECO
915593,0.2236691,0.07160017357843444,DL19,5,KernelDensityGECO
962179,0.16533074,0.10202013743573846,DL19,5,KernelDensityGECO
1037798,0.24333386,0.06461393252953355,DL19,5,KernelDensityGECO
1063750,0.24534158,0.047072686932526746,DL19,5,KernelDensityGECO
1103812,0.23762353,0.08264943368651809,DL19,5,KernelDensityGECO
1106007,0.21582551,0.0,DL19,5,KernelDensityGECO
1110199,0.21839234,0.03128389154704944,DL19,5,KernelDensityGECO
1112341,0.21450278,0.11154585180900971,DL19,5,KernelDensityGECO
1113437,0.23721847,0.0859313725490196,DL19,5,KernelDensityGECO
1114646,0.3141046,0.09495263895031697,DL19,5,KernelDensityGECO
1114819,0.29582256,0.09682889288438487,DL19,5,KernelDensityGECO
1115776,0.13331887,0.05506405144563039,DL19,5,KernelDensityGECO
1117099,0.31656608,0.14018939393939395,DL19,5,KernelDensityGECO
1121402,0.2406122,0.04180735930735931,DL19,5,KernelDensityGECO
1121709,0.27314043,0.08446532999164577,DL19,5,KernelDensityGECO
1124210,0.36889455,0.0831390728294753,DL19,5,KernelDensityGECO
1129237,0.3710233,0.09930703068860963,DL19,5,KernelDensityGECO
1133167,0.3232789,0.1934126984126984,DL19,5,KernelDensityGECO
19335,0.3528721,0.05574859780742134,DL19,10,CosineGECO
47923,0.26578844,0.014358974358974357,DL19,10,CosineGECO
87181,0.284781,0.06612484737484738,DL19,10,CosineGECO
87452,0.28906846,0.07743870895186684,DL19,10,CosineGECO
104861,0.49468595,0.10721339891618528,DL19,10,CosineGECO
130510,0.27426234,0.048333333333333325,DL19,10,CosineGECO
131843,0.118357,0.1773272865765126,DL19,10,CosineGECO
146187,0.19724616,0.28482811306340716,DL19,10,CosineGECO
148538,0.3040763,0.1454765087853323,DL19,10,CosineGECO
156493,0.33515853,0.029944530443756452,DL19,10,CosineGECO
168216,0.2766927,0.04927521008403361,DL19,10,CosineGECO
182539,0.18970564,0.09580321424361672,DL19,10,CosineGECO
183378,0.21730013,0.02571428571428571,DL19,10,CosineGECO
207786,0.3491368,0.048450558213716105,DL19,10,CosineGECO
264014,0.30236948,0.0555228981544771,DL19,10,CosineGECO
359349,0.17345765,0.16747309063485533,DL19,10,CosineGECO
405717,0.2826643,0.09393009768009768,DL19,10,CosineGECO
443396,0.28535017,0.0467156862745098,DL19,10,CosineGECO
451602,0.24801703,0.050694444444444445,DL19,10,CosineGECO
489204,0.46622038,0.10227296181630548,DL19,10,CosineGECO
490595,0.29199046,0.016666666666666666,DL19,10,CosineGECO
527433,0.3215795,0.08120915032679739,DL19,10,CosineGECO
573724,0.34314042,0.10702950558213715,DL19,10,CosineGECO
833860,0.3428308,0.13925862351629617,DL19,10,CosineGECO
855410,0.29913914,0.13312704839020628,DL19,10,CosineGECO
915593,0.21823278,0.09114397537671196,DL19,10,CosineGECO
962179,0.18191817,0.12780825168983062,DL19,10,CosineGECO
1037798,0.20883624,0.09329400991165697,DL19,10,CosineGECO
1063750,0.24104841,0.052052010791141225,DL19,10,CosineGECO
1103812,0.20270117,0.08746376811594203,DL19,10,CosineGECO
1106007,0.29519337,0.0,DL19,10,CosineGECO
1110199,0.2699123,0.040076162078450404,DL19,10,CosineGECO
1112341,0.29662395,0.11292882556040451,DL19,10,CosineGECO
1113437,0.21573491,0.10718147049029403,DL19,10,CosineGECO
1114646,0.31103587,0.11892623716153128,DL19,10,CosineGECO
1114819,0.35279468,0.10787664814209437,DL19,10,CosineGECO
1115776,0.20085308,0.05917802957276641,DL19,10,CosineGECO
1117099,0.30178663,0.14287433326907012,DL19,10,CosineGECO
1121402,0.16325542,0.030659983291562238,DL19,10,CosineGECO
1121709,0.29691675,0.06639294314216915,DL19,10,CosineGECO
1124210,0.3117172,0.07445119208277104,DL19,10,CosineGECO
1129237,0.35854316,0.13118601986249045,DL19,10,CosineGECO
1133167,0.34397224,0.1590650869598238,DL19,10,CosineGECO
19335,0.35984638,0.07619453044375644,DL19,10,CorrelationGECO
47923,0.30782852,0.01213235294117647,DL19,10,CorrelationGECO
87181,0.27373776,0.07084441873915558,DL19,10,CorrelationGECO
87452,0.27726454,0.10981330331175532,DL19,10,CorrelationGECO
104861,0.5149143,0.10195043089005937,DL19,10,CorrelationGECO
130510,0.29991406,0.024720171469397475,DL19,10,CorrelationGECO
131843,0.16287956,0.1504154995331466,DL19,10,CorrelationGECO
146187,0.22528382,0.2384195010356001,DL19,10,CorrelationGECO
148538,0.2999848,0.1616883116883117,DL19,10,CorrelationGECO
156493,0.25112146,0.03111111111111111,DL19,10,CorrelationGECO
168216,0.28800514,0.015263157894736843,DL19,10,CorrelationGECO
182539,0.19777206,0.10601836888601594,DL19,10,CorrelationGECO
183378,0.26904076,0.04623538011695906,DL19,10,CorrelationGECO
207786,0.34165365,0.019025062656641605,DL19,10,CorrelationGECO
264014,0.37812245,0.06655178155178156,DL19,10,CorrelationGECO
359349,0.26325458,0.1607712701242113,DL19,10,CorrelationGECO
405717,0.31146866,0.09932657813462767,DL19,10,CorrelationGECO
443396,0.2634731,0.017261904761904763,DL19,10,CorrelationGECO
451602,0.28603467,0.06464491461933916,DL19,10,CorrelationGECO
489204,0.3708815,0.05830732562930705,DL19,10,CorrelationGECO
490595,0.25083864,0.00625,DL19,10,CorrelationGECO
527433,0.2710232,0.08232026143790849,DL19,10,CorrelationGECO
573724,0.36226058,0.12449691932108813,DL19,10,CorrelationGECO
833860,0.35500696,0.13556633751898928,DL19,10,CorrelationGECO
855410,0.22429116,0.15714529751294457,DL19,10,CorrelationGECO
915593,0.26126888,0.0493621244933089,DL19,10,CorrelationGECO
962179,0.20304167,0.10802451781627982,DL19,10,CorrelationGECO
1037798,0.1865352,0.07753234897197744,DL19,10,CorrelationGECO
1063750,0.36050418,0.07024832434880893,DL19,10,CorrelationGECO
1103812,0.27701274,0.12251946213774859,DL19,10,CorrelationGECO
1106007,0.2615323,0.0,DL19,10,CorrelationGECO
1110199,0.22002265,0.03626373626373626,DL19,10,CorrelationGECO
1112341,0.23055518,0.1058275260171545,DL19,10,CorrelationGECO
1113437,0.26395258,0.11322245564892623,DL19,10,CorrelationGECO
1114646,0.3413791,0.08468801795040184,DL19,10,CorrelationGECO
1114819,0.30548656,0.08743404542317586,DL19,10,CorrelationGECO
1115776,0.15786827,0.05156739888938031,DL19,10,CorrelationGECO
1117099,0.31846017,0.1412936753648828,DL19,10,CorrelationGECO
1121402,0.20542772,0.029101010101010107,DL19,10,CorrelationGECO
1121709,0.30468476,0.045829640947288,DL19,10,CorrelationGECO
1124210,0.31331238,0.07198773448773449,DL19,10,CorrelationGECO
1129237,0.3474946,0.10995741358744456,DL19,10,CorrelationGECO
1133167,0.34078518,0.16412167339024925,DL19,10,CorrelationGECO
19335,0.3648649,0.11489139515455304,DL19,10,KernelDensityGECO
47923,0.18315366,0.014354066985645933,DL19,10,KernelDensityGECO
87181,0.2733423,0.08234592162223742,DL19,10,KernelDensityGECO
87452,0.3311901,0.09979475933423301,DL19,10,KernelDensityGECO
104861,0.53793156,0.15660597572362278,DL19,10,KernelDensityGECO
130510,0.24579355,0.03705738705738706,DL19,10,KernelDensityGECO
131843,0.19913755,0.12640866873065015,DL19,10,KernelDensityGECO
146187,0.18309113,0.20817379515908926,DL19,10,KernelDensityGECO
148538,0.30826074,0.21165804783451841,DL19,10,KernelDensityGECO
156493,0.31154385,0.028761140819964347,DL19,10,KernelDensityGECO
168216,0.269751,0.018398268398268396,DL19,10,KernelDensityGECO
182539,0.16021541,0.09281623175586025,DL19,10,KernelDensityGECO
183378,0.23019275,0.02142857142857143,DL19,10,KernelDensityGECO
207786,0.27520427,0.013391608391608393,DL19,10,KernelDensityGECO
264014,0.35338917,0.08760715934628978,DL19,10,KernelDensityGECO
359349,0.23512137,0.18546914154331035,DL19,10,KernelDensityGECO
405717,0.3764523,0.14329248366013073,DL19,10,KernelDensityGECO
443396,0.3112107,0.01838235294117647,DL19,10,KernelDensityGECO
451602,0.24817383,0.0643545751633987,DL19,10,KernelDensityGECO
489204,0.33440617,0.07508512370505908,DL19,10,KernelDensityGECO
490595,0.25581232,0.013025210084033612,DL19,10,KernelDensityGECO
527433,0.3185816,0.09911737514291694,DL19,10,KernelDensityGECO
573724,0.33013886,0.10491053060847111,DL19,10,KernelDensityGECO
833860,0.3509806,0.15859399492836027,DL19,10,KernelDensityGECO
855410,0.28327447,0.16174338088811774,DL19,10,KernelDensityGECO
915593,0.32866198,0.06870333442301406,DL19,10,KernelDensityGECO
962179,0.26758677,0.11636601384885137,DL19,10,KernelDensityGECO
1037798,0.22444944,0.07377747252747253,DL19,10,KernelDensityGECO
1063750,0.34981793,0.06765019036690863,DL19,10,KernelDensityGECO
1103812,0.254942,0.13652665317139,DL19,10,KernelDensityGECO
1106007,0.36179277,0.0,DL19,10,KernelDensityGECO
1110199,0.32267135,0.08709029704385741,DL19,10,KernelDensityGECO
1112341,0.20000723,0.13536340852130327,DL19,10,KernelDensityGECO
1113437,0.33679086,0.10726712614870508,DL19,10,KernelDensityGECO
1114646,0.2928738,0.08781540956463557,DL19,10,KernelDensityGECO
1114819,0.30709347,0.08095597840914423,DL19,10,KernelDensityGECO
1115776,0.22216067,0.08197653223969012,DL19,10,KernelDensityGECO
1117099,0.26146063,0.1401627229839304,DL19,10,KernelDensityGECO
1121402,0.2303948,0.024887977519556466,DL19,10,KernelDensityGECO
1121709,0.23513266,0.08873193870636326,DL19,10,KernelDensityGECO
1124210,0.29595155,0.07392246642246643,DL19,10,KernelDensityGECO
1129237,0.3606034,0.10297778537252222,DL19,10,KernelDensityGECO
1133167,0.42838913,0.18636204481792715,DL19,10,KernelDensityGECO
19335,0.40475243,0.08695599721915512,DL19,15,CosineGECO
47923,0.2039932,0.03100140056022409,DL19,15,CosineGECO
87181,0.264302,0.08252307333189686,DL19,15,CosineGECO
87452,0.27481818,0.09328713941717037,DL19,15,CosineGECO
104861,0.49892965,0.11282177574747235,DL19,15,CosineGECO
130510,0.28055468,0.04267768780926676,DL19,15,CosineGECO
131843,0.14954618,0.07115440115440115,DL19,15,CosineGECO
146187,0.204501,0.21064702841018632,DL19,15,CosineGECO
148538,0.1895635,0.19389652014652015,DL19,15,CosineGECO
156493,0.38958445,0.0373453240945501,DL19,15,CosineGECO
168216,0.3239388,0.014858058608058607,DL19,15,CosineGECO
182539,0.15517375,0.10419518347149925,DL19,15,CosineGECO
183378,0.19600376,0.05277680652680653,DL19,15,CosineGECO
207786,0.32693094,0.040674603174603176,DL19,15,CosineGECO
264014,0.3720042,0.08155844344231071,DL19,15,CosineGECO
359349,0.23205106,0.15029543555859343,DL19,15,CosineGECO
405717,0.27078363,0.0892974302958823,DL19,15,CosineGECO
443396,0.27254388,0.019285714285714285,DL19,15,CosineGECO
451602,0.24434276,0.05120798319327731,DL19,15,CosineGECO
489204,0.4099694,0.08250927564008059,DL19,15,CosineGECO
490595,0.22675657,0.025326797385620915,DL19,15,CosineGECO
527433,0.3206285,0.10534274935590723,DL19,15,CosineGECO
573724,0.2752511,0.07970842882607589,DL19,15,CosineGECO
833860,0.30842602,0.09317460317460317,DL19,15,CosineGECO
855410,0.26159224,0.12951606958572903,DL19,15,CosineGECO
915593,0.24177313,0.07354866408574848,DL19,15,CosineGECO
962179,0.20516281,0.09834770621535327,DL19,15,CosineGECO
1037798,0.20403695,0.06942982456140351,DL19,15,CosineGECO
1063750,0.26107693,0.039706690969848864,DL19,15,CosineGECO
1103812,0.26496512,0.10413728641350124,DL19,15,CosineGECO
1106007,0.27239254,0.0,DL19,15,CosineGECO
1110199,0.26452127,0.061073170895152316,DL19,15,CosineGECO
1112341,0.17385542,0.08805555555555555,DL19,15,CosineGECO
1113437,0.25857276,0.11455597893678389,DL19,15,CosineGECO
1114646,0.305506,0.0777990838710653,DL19,15,CosineGECO
1114819,0.22956535,0.06883183021492349,DL19,15,CosineGECO
1115776,0.2174551,0.056376072757651705,DL19,15,CosineGECO
1117099,0.23862867,0.10465956558061822,DL19,15,CosineGECO
1121402,0.31009883,0.025145510835913314,DL19,15,CosineGECO
